,title,brand,price,description,colour,category
125,Oasis skinny jeans,Oasis,80.96,     The perfect partner for all your nice tops  High rise      Zip fly      Five pockets  Skinny fit   A tight cut for a sleek shape ,Black,jeans
126,Only Tall skinny leg push up effect jean in black,Only,50.37,     A wardrobe staple   Concealed fly  Functional pockets  Curved seams to rear for a shaping effect   Skinny fit   A tight cut for a sleek shape ,Black,jeans
127,COLLUSION straight leg coated jeans in black,COLLUSION,53.97,      Add them to your everyday line-up    High rise   Belt loops  Button fastening  Concealed fly   Side and back pockets  Straight leg  Just select your usual size ,Black,jeans
128,New Look straight leg jeans in mid blue,New Look,46.76," An easy wardrobe win  High rise  Belt loops  Concealed fly with button fastening  Side and back pockets  Straight leg  Slim fit  Close-fitting, regular on the waist ",Mid blue,jeans
129,Miss Sixty super high waisted corset detail skinny jean,Miss Sixty,260.87,     It's all in the jeans  High rise   Button placket      Five pockets  Skinny fit  Cut very closely from hips to hem ,Washed black,jeans
130,Topshop mom jeans in black,Topshop,71.96,      'Jeans and a nice top' kinda mood    High-rise waist       Concealed fly      Five pockets      Slim tapered leg      Sits on the ankle      Regular fit  True to size ,Black,jeans
131,Topshop Petite Joni skinny jeans in black,Topshop,64.77, The perfect partner for all your nice tops  High-rise waist  Zip fly  Back patch pockets  Ankle-grazer style  Skinny fit  Cut very closely from hips to hem ,Black,jeans
132,Mamalicious Maternity skinny jeans with bump band in black,Mama.Licious,62.97,     It's all in the jeans   Over-the-bump jersey waistband      Button fastening      Functional pockets  Skinny fit      Designed to fit through all stages of pregnancy ,Black,jeans
133,ASOS DESIGN Ridley high waisted skinny jeans in grey,ASOS DESIGN,44.98,     They've already got your attention  High-rise waist  Zip fly  Five pockets  Skinny fit  Cut very closely to the body  ,Stacey grey,jeans
134,ASOS DESIGN High rise 'relaxed' dad jeans in smokey blue wash,ASOS DESIGN,62.97,      Part of our responsible edit    High rise    Belt loops    Button fastening   Concealed fly   Side and back pockets  Relaxed fit  For a slouchy silhouette  ,Smokey blue wash,jeans
135,Only Tall high waist skinny jean in blue,Only,46.78,     They're long-term relationship material  Mid-blue wash  High-rise waist      Concealed fly      Functioning pockets  Skinny fit  Cut closely from hips to hem ,Blue,jeans
136,DL1961 Hepburn high rise wide leg jean,DL1961,368.82,     They've already got your attention      High rise  Just like your standards      Concealed fly      Five pockets      Wide-cut leg  Frayed hem  Regular fit ,Blue,jeans
137,Dr Denim Soniq flare jean,Dr Denim,80.96,     Add them to your everyday line-up  High rise  Concealed fly   Button fastening  Flared shape  Cut with a skinny leg that flares at the knee ,Black,jeans
138,We The Free by Free People Feel Alright skinny jeans,Free People,122.34,"     You can always depend on denim      High-rise waist  Panelled design  Back pockets  Skinny fit  Tight cut, regular on the waist ",Indigo blue,jeans
139,Abrand '94 high slim jeans in check,Free People,179.91,"     Buy them now, wear them forever  Checked print  High rise  Concealed fly  Functional pockets   Slim fit   A narrow cut from hips to hem ",Black check it,jeans
140,Tommy Jeans sustainable high rise mom jeans,Tommy Jeans Capsule,161.92,     They're long-term relationship material  High-rise waist      Concealed fly      Five pockets   Logo patch to back      Relaxed fit  For a slouchy silhouette  ,Save mid blue,jeans
141,ASOS DESIGN 'Sculpt me' high waisted premium jeans in london blue,ASOS DESIGN,62.97,     A wardrobe staple  Dark-blue wash   High-rise waist  Zip fly   Five pockets   Moulds to the body  Super-skinny fit    The tightest fit for a spray-on look ,Wills,jeans
142,Topshop Jamie skinny jeans with raw hem in mid wash,Topshop,75.56,     They’re everything you’ve been scrolling for  High-rise waist  Belt loops  Zip fly  Five pockets  Ankle-grazer style  Skinny fit  Cut very closely from hips to hem ,Mid wash blue,jeans
143,Freddy WR.UP 4 button jean with contrast stitching,Freddy WR.UP,221.29, They've already got your attention  Mid rise  Sits just above the hips  Silicone waistband for a secure fit   Button fly   Curved seams to rear for a shaping effect   Skinny fit  A tight cut for a sleek shape ,Navy,jeans
144,ASOS DESIGN Petite premium wide leg jeans in mustard,ASOS DESIGN,68.37," Part of our responsible edit  High rise  Concealed fly with button fastening  Functional pockets  Cropped length  Wide leg  Fitted at the top, flowing at the bottom ",Yellow,jeans
145,COLLUSION x011 slim fit mom jean with rips,COLLUSION,39.58,"     You can always depend on denim  High-rise waist      Concealed fly      Functional pockets  Distressed details  Slim fit  A close cut, regular on the waist ",Blue,jeans
146,ASOS DESIGN Tall Rivington with knot front belt detail in black,ASOS DESIGN,39.58,"     Part of our responsible edit  High rise  Shaped waistband  Knot detail  Zip-side fastening  Skinny fit  Tight cut, regular on the waist ",Black,jeans
147,River Island mom jeans in dark blue authentic,River Island,62.97,     It's all in the jeans      High-rise waist      Concealed fly      Functional pockets      Slim tapered leg      Sits on the ankle      Relaxed fit ,Dark auth,jeans
148,Topshop Petite Jamie skinny jeans in black,Topshop,88.16,      Add them to your everyday line-up   High-rise waist  Belt loops  Zip fly  Five pockets  Ankle-grazer style  Skinny fit  Cut very closely from hips to hem ,Black,jeans
149,Levi's 501 crop jeans with raw hem in midwash blue,Levi's,170.91,     Add them to your everyday line-up      Mid rise  Concealed fly with button fastening  Levi's label to back  Raw cropped hem  Skinny fit  Cut very closely from hips to hem ,Market mood,jeans
150,Urban Bliss Plus mom jeans,Urban Bliss,57.57,"     Buy them now, wear them forever  Concealed fly  Button fastening  Functional pockets  Tapered leg  Relaxed fit  For a slouchy silhouette ",Indigo,jeans
151,& Other Stories cropped flare jeans in black,& Other Stories,116.94,     They’re everything you’ve been scrolling for  Mid-rise waist  Concealed fly  Functional pockets  Kick-flare hem  Regular fit  Just select your usual size ,Black,jeans
152,Missguided wrath straight leg jean in blue,Missguided,44.98,     This look never gets old   High rise  Just like your standards  Concealed fly  Functional pockets  Raw-cut hem  For an unfinished finish  Straight fit   They've got the same width from waist to hem ,Blue,jeans
153,New Look Tall faux leather coated disco jeans in black,New Look ,50.36,     Add-to-bag potential: considerable  Mid-rise waist  Concealed fly  Functional pockets  Skinny fit  Cut very closely from hips to hem ,Black,jeans
154,ASOS DESIGN Petite Rivington high waisted denim jeggings in black coated,jeggings,53.97,"     Smooth lightweight fabric  Coated finish      High performing stretch denim      Super high rise  Zip fly      Super skinny fit down to the leg opening  Back pockets      Super skinny fit – cut closest to the body      Machine wash      <span style=""line-height: 1.3em;"">61% Cotton, 37% Polyester, 2% Elastane   <span style=""line-height: 1.3em;"">Our model wears a UK 8/W26""   ",Black,jeans
155,COLLUSION x011 slim mom jeans in dark stone wash,COLLUSION,35.98,     Everyone needs a good pair of jeans  High-rise waist      Concealed  fly      Five pockets      Slim tapered leg      Sits on the ankle  Slim fit  A narrow cut that sits close to the body ,Dark stone wash,jeans
156,ASOS DESIGN rivington high waisted jeggings in oxblood velvet,ASOS DESIGN,50.37,      Part of our responsible edit    High rise    Concealed fly with button fastening    Split cuffs    Cropped length   Skinny fit  Cut very closely from hips to hem ,Oxblood,jeans
157,ASOS DESIGN Rivington high waisted jeggings with frayed knee rip detail in clean black,jeggings,10.79,     We love a clothing hybrid   The sleekness of denim with the comfort of leggings  Super-high-rise  Zip fly with button fastening   Twin knee rips           Super skinny fit down to the leg opening      Super skinny fit  The tightest fit for a spray-on look ,Clean black,jeans
158,Vero Moda Aware mom jean,Vero Moda,98.95,"     For today, tomorrow and every day after      High-rise waist      Concealed fly      Functioning pockets      Sits on the ankle      Relaxed fit  For a slouchy silhouette  ",Mbd,jeans
159,ASOS DESIGN Farleigh high waisted slim mom jeans in dark wash,ASOS DESIGN,57.57,"     This look never gets old   High rise  Zip fly  Five-pocket styling  Slim fit  A narrow cut from hips to hem  Part of the Eco Edit  Saving the planet, one pair of jeans at a time ",Blossom darkwash,jeans
160,Reclaimed Vintage The '89 slim tapered leg jean in antique yellow wash,Reclaimed Vintage,57.57,"     For today, tomorrow and every day after  Mid rise       Concealed fly      Functioning pockets      Tapered cut      Slim fit   A narrow cut from hips to hem ",Yellow,jeans
161,New Look Petite highwaisted jegging in black,Reclaimed Vintage,28.77,     The perfect partner for all your nice tops  High-rise waist      Faux fly      Functional back pockets      Skinny fit   Cut very closely to the body ,Black,jeans
162,Noisy May coated skinny jeans in black,Noisy May,53.97,     Easily dressed up or down  High-rise waist  Concealed fly  Functional pockets  Skinny fit  Cut very closely from hips to hem ,Black,jeans
163,ASOS DESIGN Petite Lisbon mid rise cropped jeans in mid stone wash,ASOS DESIGN,50.37,     They're long-term relationship material      Mid-rise waist      Concealed fly      Functional pockets      Cropped length  Slim fit  A narrow cut from hips to hem ,missing,jeans
164,New Look Tall skinny jeans in blue,New Look ,28.77,     It's all in the jeans  Mid-blue wash  Mid-rise waist  Concealed fly  Functional pockets  Ripped knees  Skinny fit  Cut closely from hips to hem ,Blue,jeans
165,Weekday Seattle high waist mom jeans with organic cotton in san fran blue,Weekday,71.96,"     Yeah, we like these, too  Mid blue wash  High-rise waist  Concealed fly  Functional pockets  Weekday tab to reverse  Slim tapered leg  Sits on the ankle  Relaxed fit ",San fran blue,jeans
166,ASOS DESIGN Curve super high rise firm skinny jeans in rich dark stone wash,ASOS DESIGN,57.57,     Wear them again and again  Dark-blue wash  High rise  Concealed fly  Functional pockets  Skinny fit  Cut closely from hips to hem ,Rich dark stone wash,jeans
167,Oasis Jade Washed Black Skinny Jeans,Oasis,71.96,     Washed black   For that worn-in vibe       Mid-rise waist       Zip fly   Four pockets       Skinny fit  Cut closely from hips to hem ,Black,jeans
168,Pimkie Skinny Jeggings,Pimkie,26.97,     The perfect partner for all your nice tops  Mid-rise waist      Concealed fly      Functional pockets      Branded tab to reverse      Skinny fit   Cut very closely to the body ,Black,jeans
169,ASOS DESIGN Maternity Ridley high waisted skinny jeans in pretty mid stonewash blue with under the bump waistband,ultra skinny jeans,50.37,     A fail-safe pair      Stretch jersey waistband  To keep you comfy for the next nine months      Functional pockets  Skinny fit   Cut very closely to the body   They've got you covered all the way from bump to baby ,Mid stone wash,jeans
170,ASOS DESIGN Curve Rivington high waisted cord jegging in pink,ASOS DESIGN,53.97,"      For your everyday thing    High rise   Split hem  Skinny fit  Tight cut, regular on the waist ",Nude,jeans
171,ASOS DESIGN Farleigh high waisted slim mom jeans in light vintage wash with busted knee and rip & repair detail,ASOS DESIGN,62.97,     The perfect partner for all your nice tops  High rise  Belt loops       Concealed fly      Five pockets      Ripped detail  Slim fit  A narrow cut from hips to hem ,Light wash blue,jeans
172,Calvin Klein Jeans bleach effect high rise straight leg jean,Calvin Klein Jeans,197.90,     You can always depend on denim  High-rise waist      Concealed fly      Functional pockets      Straight leg  Regular fit  True to size ,Ca032 blue,jeans
173,ASOS DESIGN Farleigh high waisted slim mom jeans in light stone wash,ASOS DESIGN,57.57, The perfect partner for all your nice tops   Extreme high rise  Concealed fly  Five-pocket design  Slim fit  A narrow cut from hips to hem ,Bl1 blue 1,jeans
