,title,brand,price,description,colour,category
1797,Dusty Daze straight leg trousers in metallic jacquard co-ord,Dusty Daze,98.95,      Part of a co-ord set   Blazer sold separtely   High-rise waist        Belt loops    Concealed fly    Contrast piping       Straight leg      Regular fit  Just select your usual size ,missing,bottoms
1798,Missguided Plus high waisted wide leg trousers in floral print,Missguided,53.97,"     For your daytime thing  Floral print  High rise  Elasticated waist  Wide leg  Fitted at the top, flowing at the bottom ",missing,bottoms
1799,Glamorous relaxed wide leg trousers in fine knit co-ord,Glamorous,43.18,"     Part of a co-ord set  Top sold separately  Stretch waistband  Frill trim  Wide-cut leg  Clothes have needs, too  See below for full care instructions ",missing,bottoms
1800,River Island leggings in black,River Island,39.58,     Easily dressed up or down  High rise  Stretch waistband  Bodycon fit  A tight cut to the body ,missing,bottoms
1801,ASOS WHITE pink vertical stripe trouser,ASOS WHITE,116.94,     For your daytime thing       High rise  D-ring belt  Side pockets  Striped design   Regular fit  Just select your usual size ,missing,bottoms
1802,Vero Moda faux leather trousers,Vero Moda,64.77,      For your daytime thing    High rise         Zip-back fastening   Slim fit  A narrow cut from hips to hem ,missing,bottoms
1803,New Look Maternity ribbed high waist leggings in black,New Look Maternity,26.97,     For your daytime thing      High rise      Elasticated over-the-bump band      Close-cut bodycon fit      Designed to fit through all stages of pregnancy ,missing,bottoms
1804,ASOS DESIGN satin jogger with pockets,ASOS DESIGN,53.97,     An alternative to your jeans       Stretch waistband       Functional pockets      Fitted cuffs  Regular fit  Just select your usual size ,missing,bottoms
1805,COLLUSION Unisex metallic joggers with contrast piping,COLLUSION,44.98,      They've already got your attention    Stretch waistband       Side pockets  Contrast piping      Stretch cuffs      Regular fit  Just select your usual size  Unisex design ,missing,bottoms
1806,Lioness Marry the night vinyl trouser in black,Lioness,86.36,     Put the jeans away for a day  High-rise waist  Belt loops  Concealed fly      Cropped leg      Regular fit  Just select your usual size ,missing,bottoms
1807,ASOS DESIGN lace legging,ASOS DESIGN,32.38,     Worth making plans for      High rise      Elasticated waistband  Sheer design      Close-cut bodycon fit ,missing,bottoms
1808,ASOS DESIGN basic jogger with tie,ASOS DESIGN,32.38,     Basic but essential      Drawstring waistband       Side pockets      Fitted cuffs      Regular fit  True to size ,missing,bottoms
1809,ASOS DESIGN Curve slim leg combat trousers in khaki,ASOS DESIGN,50.37,     Part of our responsible edit  Mid-rise waist  Concealed fly  Functional pockets  Slim fit  A narrow cut from hips to hem ,missing,bottoms
1810,ASOS DESIGN Tall tracksuit sweat / basic jogger with tie with contrast binding,ASOS DESIGN,57.57,"      Your casual vibe, sorted     Crew neck    Long sleeves  Contrast piping   Fitted cuffs   Trouser bottoms   Side pockets   Regular fit  Just select your usual size ",missing,bottoms
1811,ASOS DESIGN Curve check side stripe tapered trousers,ASOS DESIGN,57.57,"     They’re everything you’ve been scrolling for  High rise  Stretch-back waist      Check design  Side-stripe taping   Regular, tapered fit  A standard cut around the thigh with a narrow shape through the leg ",missing,bottoms
1812,ASOS DESIGN Tall satin jogger with pockets,ASOS DESIGN,53.97,      Throw on and go    High rise    Stretch waistband       Functional pockets with utility-style pockets to leg      Fitted cuffs  Regular fit  Just select your usual size ,missing,bottoms
1813,PrettyLittleThing plisse wide leg trousers in black,PrettyLittleThing,32.38,     For fancier plans  High rise  Stretch waist  Straight fit  Down the line  ,missing,bottoms
1814,ASOS DESIGN co-ord bandage slinky rib flared trouser,ASOS DESIGN,53.97,"      Part of a co-ord set    Top sold separately    High-rise waist   Skinny fit  Regular on the waist, flared at the knee ",missing,bottoms
1815,Topshop suit trousers co-ord in chocolate,Topshop,82.76, Part of a co-ord set  Blazer sold separately      Belt loops  High rise      Zip fly with hook-and-bar fastening      Side pockets       Cropped length   Wide leg  Regular fit on the waist ,missing,bottoms
1816,Dare 2b X Julien Macdonald Prominency ski pant in black,Dare 2b,251.87," Collaboration with Julien Macdonald  Waterproof up to 10,000mm  Fleece lining  Zip-fly with press-stud fastening   Side zip pockets  Contrast panels with branded print  Foot stirrups  Slim fit  A narrow cut from hips to hem ",missing,bottoms
1817,L.F.Markey Fat Boys gingham cropped trousers,LF Markey,242.88,     Add-to-bag potential: considerable  Stretch waistband  Gingham print  Functional pockets  Regular fit  Just select your usual size ,missing,bottoms
1818,ASOS DESIGN all over tiered fringe Co Ord,LF Markey,170.92,missing,missing,bottoms
1819,Topshop pleated trousers in taupe,Topshop,88.16,     Add them to your everyday line-up  Button fastening  Concealed fly  Pleated waist  Relaxed fit  For a slouchy silhouette ,missing,bottoms
1820,COLLUSION Tall high waist legging,COLLUSION,10.79,     Add them to your everyday line-up      High rise      Elasticated waistband      Bodycon fit  A tight cut to the body ,missing,bottoms
1821,ASOS DESIGN ribbed co-ord trousers,ASOS DESIGN,53.97,     Part of a co-ord set  Jumper sold separately      High rise      Stretch waistband  Flared shape  Cut with a slim leg that flares at the knee ,missing,bottoms
1822,ASOS DESIGN Curve high waist trousers in skinny fit,ASOS DESIGN,44.98,     Add-to-bag potential: considerable  High-rise waist  Side-zip fastening  Skinny fit  Cut very closely from hips to hem ,missing,bottoms
1823,ASOS DESIGN basic jogger with tie 2 pack SAVE,ASOS DESIGN,53.97,"     Part of our responsible edit  Pack of two pairs  High rise  Drawstring waistband  Side pockets  Fitted cuffs  Regular, tapered fit  A standard cut around the thigh with a narrow shape through the leg ",missing,bottoms
1824,ASOS WHITE super soft alpaca jogger co-ord,ASOS WHITE,98.95,  Part of a co-ord set    Top sold separately    Drawstring waistband        Fitted cuffs       Regular fit  Just select your usual size ,missing,bottoms
1825,ASOS DESIGN uber wide leg culotte in velvet,ASOS DESIGN,68.37,"      Part of our responsible edit    High rise   Belt loops  Concealed fly   Side and back pockets  Super-wide leg  Fitted at the top, flowing at the bottom ",missing,bottoms
1826,ASOS DESIGN Maternity borg knit co-ord in Cream,ASOS DESIGN,100.74,missing,missing,bottoms
1827,ASOS DESIGN Curve oversized jogger,ASOS DESIGN,39.58,      For your daytime thing     Minimal design    High rise  Drawstring waist  Side pockets  Ribbed cuffs  Oversized fit  More room for activities ,missing,bottoms
1828,ASOS DESIGN Petite tapered trouser in leather look snake print,ASOS DESIGN,50.37,"     For that thing you RSVPd to      Snakeskin finish  High rise   Concealed fly    Cropped length   Slim, tapered fit  Cut closely around the thigh with a narrow shape through the leg ",missing,bottoms
1829,Puma Exclusive to ASOS mesh insert leggings in black and pink,PUMA,71.96,     Level up your activewear  Mid rise      Elasticated waistband  Flat-lock seams for reduced friction  Breathable mesh inserts  Bodycon fit  A tight cut to the body  Exclusive to ASOS ,missing,bottoms
1830,Pull&bear wide leg parachute belt utility trousers in khaki,Pull&Bear,35.96,"     Add-to-bag potential: considerable  Mid-rise waist  Concealed fly  Belt detail  Wide leg  Fitted at the top, flowing at the bottom ",missing,bottoms
1831,Boohoo exclusive tailored culottes with tie waist in blush,boohoo,35.98,"     Casual, meet smart       High-rise waist      Tie fastening      Side pockets      Cropped leg      Regular fit   Just select your usual size ",missing,bottoms
1832,Lasula lounge ribbed trouser co ord in pink,Lasula,35.98," Part of a co-ord set  Top sold separately  Ribbed finish  High rise  Stretch waistband  Wide leg  Fitted at the top, flowing at the bottom ",missing,bottoms
1833,ASOS DESIGN Curve tracksuit cropped sweat / jogger with neon reflective tape,ASOS DESIGN,61.17," Part of our responsible edit  Tracksuit set  Your casual vibe, sorted  Plain sweatshirt  Crew neck   Over-the-head style    Reflective taping    Cropped length    Trouser bottoms   Drawstring waistband  Fitted cuffs   Regular fit   Just select your usual size ",missing,bottoms
1834,ASOS DESIGN inverted pleat clean balloon leg trouser with turn up,ASOS DESIGN,57.57,     Part of our responsible edit       High-rise waist      Concealed fly       Side pockets      Balloon leg  Regular fit  True to size ,missing,bottoms
1835,Y.A.S high waist wide leg trouser with wide belt,Y.A.S,98.95,     They’re everything you’ve been scrolling for  Belted high waist  Concealed fly  Functional pockets  Regular fit  Just select your usual size ,missing,bottoms
1836,Monki denim culotte in mid blue,Monki,53.97,"     For your daytime thing  Drawstring waist      Side pockets      Midi length  Wide leg  Fitted at the top, flowing at the bottom ",missing,bottoms
1837,Boohoo wide leg trousers with buckle waist in nude,boohoo,32.38,"     Add-to-bag potential: considerable  Mid-rise waist  Belt detail  Wide leg  Fitted at the top, flowing at the bottom ",missing,bottoms
1838,Stradivarus tri-set belted trousers in beige,Stradivarius,35.96,     For your daytime thing  High rise  Belted waist  Concealed fly  Functional pockets  Slim fit  A narrow cut from hips to hem ,missing,bottoms
1839,Urban Bliss Plus utility trousers,Urban Bliss,62.97,     Add-to-bag potential: considerable  Mid-rise waist  Tie fastening  Utility-style pockets  Elasticated cuffs  Regular fit  Just select your usual size      Exclusive to ASOS ,missing,bottoms
1840,Boohoo tie waist joggers in white,boohoo,21.59,"     Your casual vibe, sorted      Drawstring waistband      Fitted cuffs      Slim fit  Cut close to the body ",missing,bottoms
1841,ASOS DESIGN Maternity casual trouser with straight leg and raw hem,ASOS DESIGN,50.37,     Part of our responsible edit  Low rise  Stretch waistband  Raw-cut hem  Straight leg  Regular fit  Just select your usual size      Designed to fit through all stages of pregnancy ,missing,bottoms
1842,Topshop tailored trousers in dusty blue,Topshop,64.77,     Add-to-bag potential: considerable  Low rise  Concealed fly  Button fastening  Functional pockets  Tapered leg  Oversized fit  More room for activities ,missing,bottoms
1843,Sorelle UK knitted shimmer wide leg trouser co-ord in gunmetal,Sorelle,66.55,     Part of a co-ord set  Top sold separately  High-rise waist  Flared shape  Cut with a skinny leg that flares at the knee ,missing,bottoms
1844,Billabong Drifter Stx ski trouser in neon pink,Billabong,323.84,"     Takes you from the slopes to aprés-ski  With PrimaLoft Insulation Eco   Made from 60% recycled materials  Helps keep you warm without weighing you down  Fully taped seams   Mesh lined inseam venting  Diamond gusset panel  Higher back waist band  External waist adjustment  Jacket-to-pant connection  Front hand pockets.  Concealed back zipper pocket  Stretch waterproof boot gaiters with lace hooks  Heel lift system  Bottom side opening  Inseam and back hem reinforcements  Regular, tapered fit  A standard cut around the thigh with a narrow shape through the leg ",missing,bottoms
1845,ASOS DESIGN Petite basic jogger with tie 2 pack SAVE,ASOS DESIGN,53.97,     Part of our responsible edit  Pack of two  Drawstring waist  Side pockets  Fitted cuffs  Slim fit  A narrow cut from hips to hem ,missing,bottoms
1846,ASOS DESIGN Tall chino trousers in black,ASOS TALL,39.58,     Put the jeans away for a day  Mid-rise waist  Sits just above the hips      Zip fly with button fastening      Side pockets      Jet back pockets  Straight fit   It’s got the same width from waist to hem ,missing,bottoms
1847,PUMA soft sport drapey trousers in burgundy,PUMA,71.96," Activewear, but make it fashion      Stretch waistband       Side pockets      Fitted cuffs  Relaxed fit  For a slouchy silhouette ",missing,bottoms
1848,JDY grey check trouser with elasticated waist,JDY,37.78,     Check pattern      It's never been so hip to be square      Mid-rise waist      Faux fly      Side pockets      Turn-up cuffs      Tapered fit - cut loosely around the thigh and tapered from the knee to the ankle ,missing,bottoms
