,brand,title,price,description,colour,material
492,Superdry,Super Standard Briefs Triple Pack,S$ 39.00,"- Printed assorted briefs with back logo 
- Low rise
- Regular fit
- Elasticised waistband
- Cotton blend
- Pack of 3
- Model wears a UK 8 and is 174cm tall",Grey Marl Stripe Coral,"93% Cotton, 7% Elastane"
493,Cotton On Body,Sleep Time Boxer Short,S$ 24.99,"- Dobby textured boxer shorts
- Mid rise
- Regular fit
- Elasticised waist
- Viscose blend",Cool Avocado Dobby,"55% Viscose, 45% Cotton"
494,Calvin Klein,Calvin Klein Flirty Push Up Plunge Bra,S$ 129.00,"From our signature Calvin Klein Flirty family, this bra has generously padded plunge cups for irresistible push up results. It comes with adjustable shoulder straps with branded logo details and an adjustable, cushioned hook-and-eye fastener on the back.",BLACK,[]
495,Cotton On Body,Velour Bralette,S$ 16.99,"- Solid-tone wirefree bra with gold accents
- No padding
- Regular fit
- Back hook fastening
- Adjustable strap
- Elastic band
- Polyester blend
- Model wears an S and is 174cm tall",Clover,Blend
496,Under Armour,Breathelux Perf Mid-Print Top,S$ 79.00,"- Graphic-printed athletic sports bra with perforated detail
- Super-soft & structured fabric delivers coverage & comfort
- Perforated vents provide added breathability
- Slim fit
- Elasticized chest band
- Padded removable cups
- Polyester blend
- Model wears an S and is 170cm tall",White/Coral Cove/Metallic Gold,Blend
497,Her Own Words,Signature Demi Thin Pad Heather Bra,S$ 64.90,"-Our signature bra gives you 360° comfort you have never felt before
-Cushion Wired Lightly Lined Seamless Plunge Bra
-CUSHIONED WIRE: Stress free support
-TECHNOLOGY WING: Even pressure for smooth lines
-INVISIBLE HOOK AND EYE: Flat finish against your back
-Seamless: Less irritation, clean lines
-AIR SLIDER: smooth and clean lines",Heather Pink,"Nylon, elastane"
498,Calvin Klein,Hipster Panties - Calvin Klein Underwear,S$ 45.00,"- Floral print hipster cut panties
- Mid rise
- Unlined
- Slim fit
- Elasticised waist
- Nylon blend
- Model wears an S and is 177cm tall",Floral,"68% Nylon, 32% Elastane"
499,Cosabella,Never Say Never Candie Underwire Bra,S$ 123.90,"- Lace plunging bralette
- Slim fit
- Underwired
- Hook fastening
- Adjustable straps
- Polyamide blend
- Model wears a size 34B and is 172cm tall",Blush,[]
500,VIVIESTA SPORT,Ballerina Series Yoga Sports Bra.,S$ 77.00,"The criss-cross back design helps you stay stylish and cool, literally. The open edge design let you move freely enhancing your range of motion. Match this sports bra with our ballerina leggings. Removable padded cups.
- Performance stretch fabric for added comfort
- Strap and back design for extra support
- Removable cups to customize your fit to perfection",White,"80% Polyamide, 20% Spandex"
501,Ann Summers,Alina Body,S$ 92.90,"- Mesh lingerie with cut outs, strap and hook details
- Semi-padded cups
- Slim fit
- Hook fastening
- Adjustable straps
- Polyamide blend
- Model wears an S and is 172cm tall",Black,"70% Polyamide, 19% Polyester, 11% Elastane"
502,LYCKA,LCL9537 European Style Lady Sexy Lace Sleepwear Two Pieces Set Black,S$ 53.00,"-Made of Quality Imitated Silk Fabric / Polyester
-Off Shoulder Low Cut Nightwear
-Lace Trimming
-Sleeveless
-Long Sleeve Nightgown
-Relaxed Fit",Black,Polyester
503,Cotton On Body,Party Pants Boyleg Brief,S$ 12.00,"- Boyshort briefs with lace trims
- Full side length and back coverage
- Seamless, ultra-comfortable fit
- Four-way stretch allows comfort in motion
- Boyleg cut
- Regular fit
- Elasticised waistband
- Stretchable polyamide blend
- Model wears an S and is 172cm tall",Faded Denim,"87% Polyamide, 13% Elastane"
504,LYCKA,LYCKA-LCL1117Black M European Style Lady Sexy Lace Sleepwear & Night GownTwo Pieces Set -Black,S$ 42.70,"-Made of Quality Imitated Silk Fabric / Polyester
-V Necklace
-Sling Top
-Sleeveless
-Lace Trimming
-Long Sleeve Gown
-Relaxed Fit",Black,Polyester
505,Cosabella,Soire Confidence Demi Bra,S$ 130.90,"- Solid tone mesh demi cup underwired bra
- V neckline
- Unlined
- Regular fit
- Adjustable back hook fastening
- Adjustable shoulder straps
- Removable padded inserts
- Polyamide
- Model wears a size 34B and is 172cm tall",Sette,[]
506,Impression,Bundle Of 3 Thongs,S$ 17.70,"- Monochrome toned plain thongs
- Mid rise
- Slim fit
- Elasticised waistband
- Polyblend
- 3 pieces
- Model wears a size One Size and is 175cm tall",Black,"This item is not valid for returns, refunds and exchanges"
507,Cotton On Body,Cotton Rib Boyleg Briefs,S$ 12.00,"- Ribbed style briefs
- Low rise
- Slim fit
- Elasticised waist
- Full back and sides coverage
- Cotton blend
- Model wears an S and is 173cm tall",Candy Apple,Blend
508,LYCKA,LYCKA-LMM1032 Lady Sexy Lace Bra And Panty Set-Black,S$ 43.10,"-3/4 cup lace Wired bra
-Fixed Double Shoulder Strap
-Back Hook Fastening
-Sexy and Regular Comfort",Black,Nylon
509,On Gossamer,Push Up Bra With Lace,S$ 65.00,"- Solid hue push up bra with lace details
- Non removable pads
- Hook fastening
- Adjustable shoulder strap
- Nylon blend
- Model wears a size 34B and is 172cm tall",Champagne,Blend
510,Calvin Klein,Bikini - Calvin Klein Underwear,S$ 39.00,"- Stripe brand print waistband briefs
- Mid rise
- Unlined
- Regular fit
- Elasticised waistband
- Full rear coverage
- Cotton blend
- Model wears an S and is 174cm tall",Marching Stripe Aurelie,"53% Pima Cotton, 35% Modal, 12% Spandex"
511,Under Armour,UA Recovery Sleepwear Longsleeve Top,S$ 99.00,"- Best for sleeping
- Melange long sleeve sleeping top
- Unlined
- Notched neckline
- Relaxed fit
- Cotton blend
- Model wears an S and is 173cm tall",Purple Prime Fade Heather/Purple Prime/Black,[]
512,DORINA,Anastasia Hipster Panties,S$ 17.90,"- Polka dotted mesh hipster briefs
- Low rise
- Slim fit
- Elasticised waist
- Polyblend
- Model wears a UK 10 and is 175cm tall",Purple,Polyamide blend
513,VIVIESTA SPORT,Adjustable Strap Glitter Yoga Sports Bra.,S$ 57.00,"The strappy sports bra with slim straps gives you a flawless fit and removes irritation during workouts. Adjustable front and back closure. Ultra smooth fabric that keeps you dry and cool.
- Performance stretch fabric for added comfort
- Strap and back design for extra support
- Removable cups to customize your fit to perfection",Magenta,"95% Polyester, 5% Spandex"
514,Hollister,Gilly Hicks Geo Lace Cap Sleeve Bra,S$ 38.00,"- Monochrome cap sleeve lace bra with cut out back
- Sizing runs one size larger
- Removable padded cups
- Regular fit
- Elasticated underbust band
- Polyblend
- Model wears an S and is 172cm tall",Black,"61% Polyester, 34% Cotton, 5% Elastane"
515,On Gossamer,Next To Nothing Hip Bikini Cut Panties,S$ 24.00,"- Lace trim detail briefs
- Mid rise
- Slim fit
- Elasticated waistband
- Nylon
- Model wears an S and is 172cm tall",Bellini,Nylon
516,Impression,Subtle Lace Panty,S$ 14.90,"Feel beautiful inside out with this lovely panty by Impression. It features a beautiful, subtle lace overlay - and it's super comfortable too.

- Polyblend
- Elasticised waistband
- Mid rise
- Slim fit
- Partially lined",Fuchsia Pink,"70% Polyester, 15% Elastane, 15% Cotton"
517,Under Armour,UA Recovery Romper,S$ 119.00,"- Best for sleeping
- Melange crossback sleeping romper
- Unlined
- Scoop neckline
- Relaxed fit
- Soft knit fabric is lightweight & comfortable
- 4-way stretch construction moves better in every direction
- Material wicks sweat & dries really fast
- Encased elastic waistband is super-soft & stretchy
- Open hand pockets
- Criss-cross back strap detail
- Tapered leg fit with 2-ply cuffs
- Polyblend
- Model wears an S and is 173cm tall",Jet Gray Fade Heather/Zinc Gray/Black,[]
518,OVS,Lace Panties,S$ 10.90,"- Lace briefs
- Low rise
- Slim fit
- Elasticated waistband fastening
- Polyamide blend
- Model wears a size IT 2 and is 170cm tall",Black,Blend
519,Calvin Klein,Hipster - Calvin Klein Underwear,S$ 39.00,"- Hipster cut panties with lace trimming
- Low rise
- Slim fit
- Elasticated waistband
- Nylon blend
- Model wears an S and is 177cm tall",Popcorn Print,"82% Nylon, 18% Elastane"
520,Kaleidoscope,DAISY Flowers Bloom Embroidery Crop Top,S$ 70.00,"DAISY Flowers Bloom Embroidery Crop Top
-Delicated embroidery Daisy flower motifs onmesh fabricwithout padded cups, soft elastic band under breast, unique elastic shoulder straps, X-fit elastic closures at back.",BLACK,100% Polyester
521,Teyli,Samanta Women's Panties,S$ 28.50,"-Women's panties
- They present the buttocks in a sexy way
- Panties made of mesh and lace-Elastic waistband",White,"This item is not valid for returns, refunds and exchanges"
522,Cosabella,Evolved Soft Bra,S$ 94.90,"- Solid tone scallop hem bra
- No cups
- Slim fit
- Hook fastening
- Polyamide blend
- Model wears an S and is 180cm tall",Black,"85% Polyamide, 15% Elastane"
523,Cosabella,Never Say Never Sweetie Soft Bra,S$ 81.90,"- Solid tone scallop lace bralette
- No cups
- Slim fit
- Elasticated band fastening
- Adjustable shoulder straps
- Polyamide blend
- Model wears an S and is 180cm tall",Black,"93% Polyamide, 7% Elastane"
524,DORINA,Lana 3-Pack Briefs,S$ 26.90,"- Solidshade assorted lace briefs
- Medium rise
- Regular fit
- Elasticized waistband
- Pack of 3
- Polyamide blend
- Model wears a UK 8 and is 172cm tall",Beige/Purple/Pink,"91% Polyamide, 9% Elastane"
525,DORINA,Adele Hipster Briefs,S$ 15.90,"- Floral-printed brief with lace
- Medium rise
- Regular fit
- Elasticized waistband
- Hipster cut
- Polyamide blend
- Model wears a UK 10 and is 172cm tall",Pink Floral,"58% Polyamide, 29% Polyester, 13% Elastane"
526,On Gossamer,Hip-G Thong,S$ 18.00,"- Mesh trim detail thong
- Low rise
- Slim fit
- Elasticated waistband 
- Nylon
- Model wears an S and is170cm< tall",Pearl Blue,Nylon
527,Cosabella,Rosie Pant,S$ 218.90,"- Sheer pants with allover embroidery
- High waist
- Relaxed fit
- Elasticised waistband
- Polyester blend",Summer,"62% Polyester, 38% Polyamide"
528,Cotton On Body,Olivia Longline Wirefree Bra,S$ 24.99,"- Sultry lace and trim wirefree bra
- Padded
- Regular fit
- Free from underwire
- Adjustable strap sliders
- Polyamide blend
- Model wears an S and is 173cm tall",Black,"90% Polyamide, 10% Elastane"
529,FOREVER 21,Colorblock Bralette,S$ 17.90,"- Colourblock style bra
- Padded cups
- Regular fit
- Elasticated fastening
- Adjustable straps
- Nylon blend",Nude/White,"87% Nylon/Polyamide, 13% Spandex/Elastane"
530,Calvin Klein,Bikini Panties - Calvin Klein Underwear,S$ 39.00,"- Printed waistband panties
- Low rise
- Regular fit
- Elasticated waistband
- Cotton
- Model wears an S and is 174cm tall",Grey Heather,100% Cotton
531,Calvin Klein,Calvin Klein CK Sculpted Push Up Plunge Bra,S$ 129.00,"This sculpted bra features tailored, plunge cups with comfortable push-up pads for maximum cleavage. Narrow back straps with a hook-and-eye fastener.",CAPSIZE,[]
532,Impression,Body Shaping Bra,S$ 49.90,"Designed to be worn under tight tees without a fuss, the body shaping bra by Impression redistributes excess bulges from sides to bustline, creating a more streamlined silhouette with an enhanced cleavage and posture. Look beautiful inside out with the lovely lace overlay and diamante details.

- Polyblend
- Sweetheart neckline
- Moulded cups
- Room for additional paddings
- Underwire support
- Detachable and adjustable shoulder straps
- Padding is angled to for upward & inward push
- Firm support with a push-in effect at underarm areas
- High side and back panels with boning to conceal bulges & provide inward thrust
- Adjustable hook and eye fastening",Black,Blend
533,DORINA,Ida Plaid 2-Pack Cup Light-Padded Bras,S$ 35.90,"- Assorted bras with lace detail
- Regular fit
- Back hook fastening
- Light-padded cups with underwires
- Adjustable shoulder straps
- Pack of 2
- Polyamide blend
- Model wears a size 34B and is 172cm tall",Dark Grey/Blue,"51% Polyamide, 32% Polyester, 17% Elastane"
534,ZALORA BASICS,Lounge Stripe Cosy Knitted Jumper,S$ 34.90,"- Ribbed jumper with stripes
- Round neckline
- Relaxed fit
- Unlined
- Slip on style
- Polyester
- Model wears an S and is 174cm tall",Caramel/White/Black,100% Polyester
535,Her Own Words,Solutions Flexi Wire Butterfly Push Up,S$ 71.90,"-Flexible Support Butterfly Push Up Bra
- ENGINEERED CUPS: Embedded flexible 3D plastic wire molded into a one piece pad for a smooth and supportive fit
-TECHNOLOGY WING: Even pressure for smooth lines",Jester Red,Blend
536,Cotton On Body,Cotton Rib Cheeky Bikini Briefs,S$ 12.00,"- Ribbed bikini cut briefs
- Low rise
- Slim fit
- Elasticised waist
- Cotton blend
- Model wears an S and is 170cm tall",Neon Calypso,Blend
537,B-Code,BC9534- Lady Sexy Lace Bra And Panty Set-Black,S$ 46.00,"-3/4 cup lace bra
-Back Hook Fastening
-Fixed Shoulder Strap
-Sexy and Regular Comfort",Black,Nylon
538,XIXILI,XIXILI Dolly T-Shirt Bra,S$ 27.00,"- Lace T-shirt bra with padded mould cups.
- Minimum coverage
- thin shoulde straps to match perfectly with your spaghetti strapped tops",grey,[]
539,Cotton On Body,Slinky Nightie,S$ 24.99,"- Star print mesh trim nightie 
- Unlined
- V neckline
- Relaxed fit
- Slip on style
- Adjustable shoulder straps
- Polyamide blend
- Model wears an S and is 172cm tall",Scattered Stars Iron,"92% Polyamide, 8% Elastane"
540,Cosabella,Laced In Aire Hotpant,S$ 46.90,"- Solid tone openwork detail waistband briefs
- High rise
- Slim fit
- Elasticated waistband fastening
- Polyamide blend
- Model wears an S and is 180cm tall",Nude Rose,"66% Polyamide, 32% Elastane, 2% Cotton"
541,Cotton On Body,Cotton Rib Bralette,S$ 19.99,"- Soft bralette with rib detail
- Regular fit
- Back hook fastening
- Removable padded cups
- Adjustable shoulder straps
- Cotton blend
- Model wears an S and is 172cm tall",Lemon Icing,"95% Cotton, 5% Spandex"
542,Impression,Body Shaping Bra,S$ 45.90,"Embrace the inner beauty with a boost of wonder to get your confidence glowing inside out through these Impression lingerie. Made to sculpt a sultry silhouette, the Body Shaping Bra is your wardrobe secret for that on-point allure with underwire and side boning support.

- Stretchable polyblend
- V-neckline
- Sleeveless with adjustable shoulder straps
- Back hook fastening
- Underwire and boning support
- Inner panel for insertable paddings
- Lace trim with ribbon and hardware
- Regular fit
- Inner lining",Black,"70% Polyester, 15% Elastane, 15% Cotton"
543,OVS,Woman Bra,S$ 35.90,"- Solid tone padded bra
- Non-removable padded cups
- Slim fit
- Hook fastening
- Adjustable shoulder strap
- Polyamide blend
- Model wears a size 2B and is 177cm tall",Antler,[]
544,Cosabella,Soire Confidence Molded Bra,S$ 95.90,"- Solid tone sheer mesh underwired molded bra
- V neckline
- Unlined
- Slim fit
- Adjustable back hook fastening
- Adjustable shoulder straps
- No padded cups
- Polyamide
- Model wears a size 34B and is 172cm tall",Black,[]
545,Her Own Words,Relax Triangle Bralette,S$ 46.90,"- Non wired bralette, comes with adjustable straps
- CONCEALING TECHNOLOGY: No show through.
- MULTI WAY: Straps are removable and can be worn criss cross or straight",Black,"Nylon, elastane"
546,Kaleidoscope,DANA Strappy Lace Triangle Bralette,S$ 75.00,"-Soft stretchy embroidery mesh in front and back with double adjustable straps detailing, closure in front.",BLACK,81% Nylon 19% Spandex
547,Cotton On Body,Seamfree Triangle Bralette,S$ 14.99,"- Solid shade ribbed triangle bralette
- Unpadded cups
- Regular fit
- Adjustable shoulder straps
- Polyamide blend
- Model wears an S and is 172cm tall",Rose Silver Lurex,"90% Polyamide, 10% Elastane"
548,Cotton On Body,Cotton Rib Cheeky Bikini Briefs,S$ 12.00,"- Ribbed bikini cut briefs
- Low rise
- Slim fit
- Elasticised waist
- Cotton blend
- Model wears an S and is 173cm tall",Candy Apple,Blend
549,Cotton On Body,Candice Boyleg,S$ 13.95,"- Solid tone lace boyleg panties
- Low rise
- Elasticised waistband
- Polyamide blend
- Model wears an S and is 173cm tall",Frappe,[]
550,Calvin Klein,Calvin Klein Flirty V Neck Top,S$ 109.00,"From the Calvin Klein Flirty family, this short-sleeve top has a double-layered V neck and a comfortably relaxed fit.",BLACK,[]
551,Cotton On Body,Party Pants Seamless G-String,S$ 12.00,"G-Strings are such a tease and we love the flirty nature of this Cotton On Body panty. Designed with soft microfibers and side lace trimmings, it's so comfortable that you won't even know you're wearing it. 

- Stretchable polyamide blend 
- Slip-on style 
- Side lace trimmings 
- Seamless design 
- Low-rise 
- Unlined",Bb Cream,Blend
552,A-IN GIRLS,Quick-Drying Running Fitness Yoga Dance Sports Bra,S$ 183.75,"Body sculpting, 360-degree perfect body, perfect curve.
Suitable for: Leisure / Yoga / Running / Fitness / Dance / Outdoor Sports
- Comfortable fabric, breathable and quick-drying
- Thin belt Beauty back three-dimensional cut
- with chest pad, shockproof and decompression
- vest design",black,Polyester fiber + spandex
